0000068000007,00000680000079
0001120600085,00011206000855
0001251120121,00012511201210
0001251121122,00012511211226
0001251130010,00012511300104
0001251132004,00012511320041
0001251140500,00012511405007
0001251140600,00012511406004
0001251144471,00012511444716
0001251144641,00012511446413
0001251144652,00012511446529
0001251160000,00012511600006
0001356200015,00013562000159
0001356200017,00013562000173
0001356200051,00013562000517
0001356200052,00013562000524
0001356200062,00013562000623
0001356200126,00013562001262
0001356200142,00013562001422
0001356200143,00013562001439
0001356200144,00013562001446
0001356200240,00013562002405
0001356200241,00013562002412
0001356211105,00013562111053
0001356211107,00013562111077
0001356230039,00013562300396
0001356230063,00013562300631
0001356230065,00013562300655
0001356230066,00013562300662
0001356230069,00013562300693
0001356230097,00013562300976
0001356230098,00013562300983
0001356230220,00013562302208
0001356230230,00013562302307
0001356230234,00013562302345
0001356231302,00013562313020
0001356246709,00013562467099
0001356246712,00013562467129
0001356248909,00013562489091
0001376402701,00013764027015
0001376402703,00013764027039
0001376402705,00013764027053
0001376402712,00013764027121
0001376402717,00013764027176
0001396446924,00013964469240
0001583902219,00015839022192
0001583902220,00015839022208
0001607312345,00016073123454
0001707700532,00017077005326
0001707700732,00017077007320
0001707707232,00017077072328
0001707707332,00017077073325
0001862770312,00018627703129
0001862770317,00018627703174
0001862770338,00018627703389
0001878750501,00018787505014
0001878792001,00018787920015
0001878792002,00018787920022
0001878792003,00018787920039
0001878792004,00018787920046
0001878795001,00018787950012
0001878795002,00018787950029
0001878795004,00018787950043
0001878795005,00018787950050
0001878796002,00018787960028
0001933640010,00019336400101
0002171841278,00021718412787
0002190813473,00021908134734
0002190829102,00021908291024
0002190840676,00021908406763
0002190840677,00021908406770
0002190840724,00021908407241
0002190840772,00021908407722
0002190843095,00021908430959
0002190843097,00021908430973
0002190844215,00021908442150
0002190845553,00021908455532
0002190845557,00021908455570
0002190845558,00021908455587
0002190845559,00021908455594
0002190846027,00021908460277
0002190846526,00021908465265
0002190847713,00021908477138
0002190850124,00021908501246
0002190850135,00021908501352
0002190850140,00021908501406
0002190850141,00021908501413
0002190850145,00021908501451
0002190850187,00021908501871
0002190850197,00021908501970
0002190850324,00021908503240
0002190850335,00021908503356
0002190850340,00021908503400
0002190850345,00021908503455
0002190850401,00021908504018
0002190850410,00021908504100
0002190850419,00021908504193
0002190850507,00021908505077
0002190850508,00021908505084
0002190851376,00021908513768
0002190851377,00021908513775
0002190851382,00021908513829
0002190851495,00021908514956
0002190852501,00021908525013
0002190854301,00021908543017
0002190855011,00021908550114
0002190863201,00021908632018
0002190863203,00021908632032
0002190863204,00021908632049
0002190863206,00021908632063
0002190863208,00021908632087
0002190863209,00021908632094
0002190874331,00021908743318
0002190896511,00021908965116
0002190896512,00021908965123
0002190896513,00021908965130
0002190896516,00021908965161
0002190896540,00021908965406
0002250600200,00022506002005
0002250600205,00022506002050
0002250600206,00022506002067
0002250600207,00022506002074
0002250600233,00022506002333
0002250600235,00022506002357
0002250600240,00022506002401
0002250600248,00022506002487
0002250610260,00022506102606
0002250610417,00022506104174
0002250611201,00022506112018
0002250611710,00022506117105
0002250613710,00022506137103
0002250613720,00022506137202
0002250616505,00022506165052
0002250618010,00022506180109
0002250632408,00022506324084
0002250642137,00022506421370
0002250642175,00022506421752
0002250667789,00022506677890
0002250693451,00022506934511
0002292942804,00022929428048
0002354740011,00023547400119
0002354740021,00023547400218
0002354740053,00023547400539
0002354740055,00023547400553
0002354784001,00023547840014
0002354784301,00023547843015
0002354784401,00023547844012
0002354784701,00023547847013
0002354784901,00023547849017
0002354785201,00023547852017
0002354788101,00023547881017
0002392310044,00023923100442
0002392310074,00023923100749
0002392320013,00023923200135
0002392320016,00023923200166
0002392320018,00023923200180
0002392320019,00023923200197
0002392320196,00023923201965
0002392320209,00023923202092
0002392320420,00023923204201
0002392330030,00023923300309
0002392330031,00023923300316
0002392330032,00023923300323
0002392330033,00023923300330
0002392330034,00023923300347
0002392330035,00023923300354
0002392330037,00023923300378
0002392332001,00023923320017
0002392332004,00023923320048
0002392332012,00023923320123
0002392333011,00023923330115
0002392333012,00023923330122
0002392333013,00023923330139
0002392333014,00023923330146
0002392340054,00023923400542
0002392350045,00023923500457
0002392350048,00023923500488
0002392350060,00023923500600
0002392350074,00023923500747
0002392390001,00023923900011
0002392390017,00023923900172
0002418200025,00024182000252
0002418200062,00024182000627
0002418200063,00024182000634
0002418200066,00024182000665
0002418200117,00024182001174
0002418200201,00024182002010
0002418200220,00024182002201
0002418200252,00024182002522
0002418200253,00024182002539
0002418200255,00024182002553
0002418200256,00024182002560
0002418200259,00024182002591
0002418201100,00024182011005
0002418201159,00024182011593
0002418202535,00024182025354
0002418202545,00024182025453
0002418211151,00024182111514
0002418218120,00024182181203
0002418218137,00024182181371
0002418218145,00024182181456
0002418218156,00024182181562
0002418230011,00024182300116
0002418242216,00024182422160
0002428435012,00024284350125
0002428435411,00024284354116
0002428465111,00024284651116
0002428478221,00024284782216
0002433516006,00024335160062
0002433516026,00024335160260
0002433516046,00024335160468
0002433516206,00024335162066
0002433516236,00024335162363
0002529360089,00025293600898
0002531700510,00025317005104
0002531700550,00025317005500
0002531700667,00025317006675
0002531756500,00025317565004
0002563861004,00025638610049
0002639584032,00026395840328
0002706459600,00027064596003
0003056811524,00030568115243
0003087100001,00030871000014
0003087100002,00030871000021
0003087100010,00030871000106
0003087100450,00030871004500
0003087100460,00030871004609
0003087130093,00030871300930
0003087130105,00030871301050
0003149302160,00031493021609
0003149302200,00031493022002
0003149302320,00031493023207
0003149302340,00031493023405
0003149306044,00031493060448
0003149306065,00031493060653
0003149306085,00031493060851
0003149306105,00031493061056
0003149306145,00031493061452
0003149307120,00031493071208
0003149324242,00031493242424
0003149331751,00031493317511
0003149341201,00031493412018
0003149341202,00031493412025
0003149341204,00031493412049
0003149341205,00031493412056
0003149354371,00031493543712
0003149354373,00031493543736
0003149377637,00031493776370
0003149377639,00031493776394
0003149380489,00031493804899
0003149381132,00031493811323
0003149382888,00031493828888
0003149392183,00031493921831
0003291700009,00032917000095
0003291700012,00032917000125
0003291700013,00032917000132
0003291700014,00032917000149
0003291700022,00032917000224
0003291700032,00032917000323
0003291700051,00032917000514
0003291700052,00032917000521
0003291700067,00032917000675
0003291700102,00032917001023
0003291700154,00032917001542
0003291700156,00032917001566
0003291700159,00032917001597
0003291700164,00032917001641
0003291700165,00032917001658
0003291700235,00032917002358
0003291700237,00032917002372
0003291700247,00032917002471
0003291700253,00032917002532
0003291700254,00032917002549
0003291700256,00032917002563
0003367412850,00033674128503
0003377601171,00033776011710
0003377601175,00033776011758
0003452912365,00034529123650
0003452912383,00034529123834
0003574222911,00035742229112
0003574222912,00035742229129
0003619212044,00036192120448
0003619212045,00036192120455
0003619212046,00036192120462
0003619212077,00036192120776
0003619212210,00036192122107
0003619212213,00036192122138
0003619212215,00036192122152
0003619212216,00036192122169
0003619212221,00036192122213
0003619212222,00036192122220
0003619212225,00036192122251
0003619212226,00036192122268
0003619212227,00036192122275
0003619212239,00036192122398
0003619212241,00036192122411
0003619212245,00036192122459
0003619212246,00036192122466
0003619212247,00036192122473
0003619212259,00036192122596
0003619212260,00036192122602
0003619212267,00036192122671
0003619212289,00036192122893
0003619212291,00036192122916
0003619212294,00036192122947
0003619212303,00036192123036
0003619212305,00036192123050
0003619212307,00036192123074
0003997800860,00039978008602
0003997800866,00039978008664
0003997800919,00039978009197
0003997800937,00039978009371
0003997800940,00039978009401
0003997802991,00039978029911
0004114847371,00041148473714
0004114847372,00041148473721
0004114847373,00041148473738
0004114847374,00041148473745
0004114847375,00041148473752
0004114847376,00041148473769
0004114847377,00041148473776
0004119613861,00041196138610
0004119613863,00041196138634
0004119640502,00041196405026
0004119640505,00041196405057
0004165301203,00041653012033
0004195400005,00041954000050
0004195400006,00041954000067
0004195400007,00041954000074
0004195400008,00041954000081
0004227200389,00042272003891
0004227200390,00042272003907
0004227200501,00042272005017
0004227200502,00042272005024
0004227200504,00042272005048
0004227200505,00042272005055
0004227200506,00042272005062
0004227200507,00042272005079
0004227200508,00042272005086
0004227200511,00042272005116
0004227200512,00042272005123
0004227200517,00042272005178
0004227200530,00042272005307
0004227200535,00042272005352
0004227200536,00042272005369
0004227200540,00042272005406
0004227200547,00042272005475
0004227200551,00042272005512
0004227200552,00042272005529
0004227200561,00042272005611
0004227200564,00042272005642
0004227200580,00042272005802
0004227200581,00042272005819
0004227200582,00042272005826
0004227200583,00042272005833
0004227200586,00042272005864
0004227200589,00042272005895
0004227200629,00042272006298
0004227200669,00042272006694
0004256300136,00042563001360
0004256300743,00042563007430
0004256300763,00042563007638
0004256300767,00042563007676
0004256300768,00042563007683
0004256300769,00042563007690
0004256300788,00042563007881
0004256300793,00042563007935
0004256301363,00042563013639
0004256301364,00042563013646
0004256301365,00042563013653
0004256301366,00042563013660
0004256301367,00042563013677
0004256301626,00042563016265
0004256301627,00042563016272
0004256301654,00042563016548
0004256360000,00042563600006
0004256360001,00042563600013
0004256360002,00042563600020
0004256360003,00042563600037
0004256360004,00042563600044
0004256360005,00042563600051
0004256360007,00042563600075
0004256360008,00042563600082
0004256360009,00042563600099
0004256360010,00042563600105
0004256360011,00042563600112
0004256360020,00042563600204
0004256360021,00042563600211
0004256360023,00042563600235
0004256360024,00042563600242
0004256360025,00042563600259
0004256360026,00042563600266
0004256360032,00042563600327
0004256360033,00042563600334
0004256360034,00042563600341
0004256360035,00042563600358
0004256360054,00042563600549
0004256360055,00042563600556
0004256360056,00042563600563
0004256360058,00042563600587
0004256360059,00042563600594
0004256360085,00042563600853
0004256360086,00042563600860
0004256360087,00042563600877
0004256360088,00042563600884
0004256360089,00042563600891
0004256360090,00042563600907
0004256360109,00042563601096
0004256360110,00042563601102
0004256360111,00042563601119
0004256360114,00042563601140
0004256360115,00042563601157
0004256360116,00042563601164
0004256360117,00042563601171
0004256360118,00042563601188
0004256360119,00042563601195
0004256360120,00042563601201
0004256360174,00042563601744
0004256360190,00042563601904
0004256360191,00042563601911
0004256360194,00042563601942
0004256360195,00042563601959
0004256360204,00042563602048
0004256360206,00042563602062
0004256360207,00042563602079
0004256360208,00042563602086
0004256360209,00042563602093
0004256360219,00042563602192
0004256360220,00042563602208
0004256360221,00042563602215
0004256360222,00042563602222
0004256360260,00042563602604
0004256360261,00042563602611
0004256360262,00042563602628
0004256360263,00042563602635
0004256360266,00042563602666
0004256360268,00042563602680
0004256360287,00042563602871
0004256360288,00042563602888
0004256360289,00042563602895
0004256360291,00042563602918
0004256360294,00042563602949
0004256360297,00042563602970
0004256360298,00042563602987
0004256360299,00042563602994
0004256360300,00042563603007
0004256360302,00042563603021
0004256360303,00042563603038
0004256360304,00042563603045
0004256360309,00042563603090
0004256360310,00042563603106
0004256360312,00042563603120
0004256360313,00042563603137
0004256360314,00042563603144
0004256360324,00042563603243
0004256360325,00042563603250
0004256360330,00042563603304
0004256360331,00042563603311
0004256360332,00042563603328
0004256360336,00042563603366
0004256360339,00042563603397
0004256360357,00042563603571
0004256360358,00042563603588
0004256360360,00042563603601
0004256360362,00042563603625
0004256360363,00042563603632
0004256360364,00042563603649
0004256360367,00042563603670
0004256360368,00042563603687
0004256360369,00042563603694
0004256360374,00042563603748
0004256360384,00042563603847
0004256360386,00042563603861
0004256360387,00042563603878
0004256360389,00042563603892
0004256360390,00042563603908
0004256360391,00042563603915
0004256360392,00042563603922
0004256360395,00042563603953
0004256360397,00042563603977
0004256360398,00042563603984
0004256360399,00042563603991
0004256360400,00042563604004
0004256360403,00042563604035
0004256360404,00042563604042
0004260812501,00042608125013
0004260812521,00042608125211
0004260843201,00042608432012
0004260843202,00042608432029
0004260845905,00042608459057
0004260845910,00042608459101
0004260845975,00042608459750
0004260845977,00042608459774
0004260846001,00042608460015
0004260846002,00042608460022
0004260847001,00042608470014
0004260847002,00042608470021
0004260847006,00042608470069
0004260847008,00042608470083
0004260847019,00042608470199
0004260847021,00042608470212
0004260847050,00042608470502
0004318200051,00043182000512
0004318200070,00043182000703
0004318200092,00043182000925
0004318200206,00043182002066
0004318200207,00043182002073
0004318200208,00043182002080
0004318200209,00043182002097
0004318200355,00043182003551
0004318200357,00043182003575
0004318200522,00043182005227
0004318200830,00043182008303
0004318200851,00043182008518
0004318200852,00043182008525
0004318200855,00043182008556
0004318200859,00043182008594
0004318200868,00043182008686
0004318200871,00043182008716
0004318200890,00043182008907
0004319210580,00043192105801
0004319231550,00043192315507
0004319240510,00043192405109
0004319261020,00043192610206
0004319261050,00043192610503
0004319261080,00043192610800
0004319261090,00043192610909
0004319290595,00043192905951
0004345409010,00043454090104
0004395200025,00043952000254
0004408203221,00044082032214
0004408204541,00044082045412
0004408252231,00044082522319
0004408253031,00044082530314
0004744591911,00047445919115
0004744591912,00047445919122
0004744591921,00047445919214
0004744591922,00047445919221
0004744591923,00047445919238
0004744591942,00047445919429
0004744591943,00047445919436
0004744591951,00047445919511
0004744591953,00047445919535
0004744591954,00047445919542
0004744591961,00047445919610
0004744591963,00047445919634
0004744591971,00047445919719
0004744591991,00047445919917
0004744591992,00047445919924
0004868500002,00048685000021
0004900006952,00049000069525
0004900006954,00049000069549
0004900006956,00049000069563
0004900006958,00049000069587
0004900006960,00049000069600
0004956818016,00049568180168
0005138190311,00051381903114
0005138190348,00051381903480
0005138190349,00051381903497
0005138190350,00051381903503
0005138190607,00051381906078
0005138190608,00051381906085
0005138190609,00051381906092
0005138190801,00051381908010
0005138190804,00051381908041
0005138191400,00051381914004
0005138191402,00051381914028
0005138191403,00051381914035
0005138191405,00051381914059
0005138199811,00051381998110
0005138199812,00051381998127
0005165109232,00051651092326
0005165109233,00051651092333
0005165109235,00051651092357
0005165109236,00051651092364
0005215900001,00052159000011
0005215900002,00052159000028
0005215900006,00052159000066
0005215900007,00052159000073
0005215900011,00052159000110
0005215900013,00052159000134
0005215900081,00052159000813
0005215900083,00052159000837
0005215900201,00052159002015
0005215900202,00052159002022
0005215900210,00052159002107
0005215900215,00052159002152
0005215900520,00052159005207
0005215905000,00052159050009
0005215909004,00052159090043
0005215953103,00052159531034
0005215953107,00052159531072
0005215953250,00052159532505
0005215970113,00052159701130
0005215970248,00052159702489
0005215970249,00052159702496
0005215970250,00052159702502
0005215970253,00052159702533
0005260304100,00052603041003
0005260304120,00052603041201
0005260304180,00052603041805
0005260304184,00052603041843
0005260304255,00052603042550
0005260304279,00052603042796
0005260304281,00052603042819
0005260304282,00052603042826
0005260305410,00052603054102
0005260305425,00052603054256
0005260305428,00052603054287
0005260305429,00052603054294
0005260305431,00052603054317
0005260305435,00052603054355
0005260305445,00052603054454
0005260305450,00052603054508
0005260305462,00052603054621
0005260305464,00052603054645
0005260305467,00052603054676
0005260305468,00052603054683
0005260305469,00052603054690
0005260305472,00052603054720
0005260305473,00052603054737
0005260305488,00052603054881
0005260305491,00052603054911
0005260305492,00052603054928
0005260305493,00052603054935
0005260305494,00052603054942
0005260305607,00052603056076
0005260306435,00052603064354
0005260306503,00052603065030
0005260306504,00052603065047
0005260306570,00052603065702
0005260309468,00052603094689
0005260309469,00052603094696
0005431900001,00054319000015
0005431900004,00054319000046
0005833617600,00058336176005
0005833617604,00058336176043
0005844916207,00058449162070
0005844916511,00058449165118
0005844916515,00058449165156
0005844916701,00058449167013
0005844932005,00058449320050
0005844932007,00058449320074
0005844941000,00058449410003
0005844941001,00058449410010
0005844941002,00058449410027
0005844941009,00058449410096
0005844941010,00058449410102
0005844941015,00058449410157
0005844943000,00058449430001
0005844943001,00058449430018
0005844943002,00058449430025
0005844943023,00058449430230
0005844945000,00058449450009
0005844945002,00058449450023
0005844945003,00058449450030
0005844945004,00058449450047
0005844945061,00058449450610
0005844959054,00058449590545
0005844959056,00058449590569
0005844959058,00058449590583
0005844959066,00058449590668
0005844959072,00058449590729
0005844959077,00058449590774
0005844960057,00058449600572
0005844960231,00058449602316
0005844962001,00058449620013
0005844962004,00058449620044
0005844977001,00058449770015
0005844977021,00058449770213
0005844977050,00058449770503
0005844977094,00058449770947
0005844977103,00058449771036
0005844977143,00058449771432
0005844977155,00058449771555
0005844977162,00058449771623
0005844977164,00058449771647
0005844977180,00058449771807
0005844977198,00058449771982
0005844977700,00058449777007
0005844977901,00058449779018
0005844977911,00058449779117
0005844986003,00058449860037
0005844986007,00058449860075
0005844987012,00058449870128
0005844987024,00058449870241
0005844989007,00058449890072
0005844989033,00058449890331
0005844989100,00058449891000
0005844989101,00058449891017
0006667662753,00066676627538
0006727500094,00067275000944
0006727500098,00067275000982
0006727500099,00067275000999
0006727500100,00067275001002
0006727500650,00067275006502
0006727500651,00067275006519
0006727500654,00067275006540
0006882604511,00068826045117
0006882604514,00068826045148
0006882620001,00068826200011
0006882620003,00068826200035
0006882620005,00068826200059
0007073453395,00070734533952
0007205011010,00072050110107
0007216912165,00072169121650
0007260903832,00072609038326
0007260904345,00072609043450
0007260904346,00072609043467
0007260904347,00072609043474
0007260904348,00072609043481
0007260904349,00072609043498
0007260974100,00072609741004
0007260974104,00072609741042
0007260974119,00072609741196
0007260974120,00072609741202
0007260974121,00072609741219
0007260974123,00072609741233
0007260974138,00072609741387
0007260974181,00072609741813
0007260974182,00072609741820
0007260974183,00072609741837
0007260974184,00072609741844
0007260974185,00072609741851
0007341600014,00073416000148
0007341600015,00073416000155
0007341600017,00073416000179
0007341600024,00073416000247
0007341600026,00073416000261
0007341600028,00073416000285
0007341600045,00073416000452
0007341600046,00073416000469
0007341600047,00073416000476
0007341600048,00073416000483
0007341600160,00073416001602
0007341600306,00073416003064
0007341602012,00073416020122
0007341602013,00073416020139
0007341602014,00073416020146
0007341602033,00073416020337
0007341602034,00073416020344
0007341602035,00073416020351
0007341651040,00073416510401
0007341651050,00073416510500
0007341651060,00073416510609
0007341653090,00073416530904
0007341653140,00073416531406
0007341653150,00073416531505
0007341653160,00073416531604
0007341653220,00073416532205
0007341653260,00073416532601
0007347200101,00073472001011
0007347200116,00073472001165
0007347200117,00073472001172
0007347200120,00073472001202
0007347200123,00073472001233
0007347200131,00073472001318
0007347200200,00073472002001
0007347200201,00073472002018
0007347200213,00073472002131
0007347200255,00073472002551
0007347200256,00073472002568
0007347200257,00073472002575
0007347200370,00073472003701
0007347200400,00073472004005
0007430500116,00074305001161
0007430500132,00074305001321
0007430501128,00074305011283
0007430503312,00074305033124
0007430503512,00074305035128
0007430505016,00074305050169
0007430505316,00074305053160
0007433337470,00074333374701
0007433337499,00074333374992
0007433338302,00074333383024
0007433338312,00074333383123
0007433338530,00074333385301
0007433347491,00074333474913
0007433348112,00074333481126
0007433368330,00074333683308
0007467784211,00074677842119
0007467784212,00074677842126
0007467784214,00074677842140
0007468210301,00074682103014
0007468210364,00074682103649
0007468210501,00074682105018
0007468210712,00074682107128
0007468210727,00074682107272
0007468210730,00074682107302
0007468210731,00074682107319
0007468210734,00074682107340
0007468210761,00074682107616
0007468210778,00074682107784
0007468210779,00074682107791
0007468210781,00074682107814
0007468210782,00074682107821
0007468211140,00074682111408
0007468211141,00074682111415
0007468211147,00074682111477
0007468211831,00074682118315
0007468211837,00074682118377
0007468215110,00074682151107
0007468215125,00074682151251
0007468220025,00074682200256
0007468220027,00074682200270
0007468220028,00074682200287
0007468220029,00074682200294
0007468220030,00074682200300
0007487300004,00074873000047
0007487300010,00074873000108
0007487309080,00074873090802
0007487310012,00074873100129
0007487316320,00074873163209
0007487316321,00074873163216
0007487316322,00074873163223
0007487316323,00074873163230
0007487316324,00074873163247
0007487316325,00074873163254
0007487316327,00074873163278
0007487316331,00074873163315
0007487317010,00074873170108
0007487317020,00074873170207
0007487325320,00074873253207
0007487325321,00074873253214
0007487325323,00074873253238
0007487325324,00074873253245
0007487396015,00074873960150
0007487396810,00074873968101
0007487397083,00074873970838
0007518100113,00075181001139
0007581000125,00075810001257
0007581000425,00075810004258
0007581004125,00075810041253
0007581004135,00075810041352
0007637101211,00076371012119
0007637101221,00076371012218
0007637101231,00076371012317
0007695020295,00076950202955
0007695020458,00076950204584
0007695020470,00076950204706
0007695020471,00076950204713
0007695020516,00076950205161
0007695041516,00076950415164
0007695041527,00076950415270
0007695045004,00076950450042
0007695045009,00076950450097
0007695045011,00076950450110
0007695045018,00076950450189
0007695045032,00076950450325
0007695045041,00076950450417
0007695045042,00076950450424
0007695045047,00076950450479
0007695045050,00076950450509
0007717248000,00077172480008
0007724150075,00077241500750
0007831421175,00078314211757
0007831421235,00078314212358
0007831431235,00078314312355
0007912610454,00079126104541
0007912610457,00079126104572
0007912610460,00079126104602
0007985861264,00079858612642
0007985862224,00079858622245
0008131230000,00081312300002
0008131230002,00081312300026
0008131230030,00081312300309
0008131240030,00081312400306
0008131250000,00081312500006
0008131260000,00081312600003
0008131261000,00081312610002
0008425322215,00084253222150
0008425322465,00084253224659
0008425322466,00084253224666
0008425323240,00084253232401
0008425323241,00084253232418
0008425324001,00084253240017
0008425324002,00084253240024
0008425324038,00084253240383
0008425324040,00084253240406
0008425324041,00084253240413
0008425324045,00084253240451
0008425324046,00084253240468
0008425324047,00084253240475
0008425324048,00084253240482
0008425324049,00084253240499
0008425324069,00084253240697
0008425324154,00084253241540
0008425324624,00084253246248
0008425324625,00084253246255
0008425324626,00084253246262
0008425326020,00084253260206
0008425326021,00084253260213
0008425327060,00084253270601
0008425377771,00084253777711
0008425377774,00084253777742
0008425382855,00084253828550
0008438096124,00084380961243
0008733663340,00087336633409
0008912522000,00089125220005
0008912525000,00089125250002
0008912527000,00089125270000
0008912529000,00089125290008
0008912541200,00089125412004
0008983602340,00089836023407
0008983615705,00089836157058
0008983615721,00089836157218
0008983618035,00089836180353
0008983618036,00089836180360
0008983618042,00089836180421
0008983618262,00089836182623
0008983618267,00089836182678
0008983618454,00089836184542
0008983618461,00089836184610
0008983618504,00089836185044
0008983618512,00089836185129
0008983618513,00089836185136
0008983618514,00089836185143
0008983618516,00089836185167
0008983618517,00089836185174
0008983618518,00089836185181
0008983618521,00089836185211
0008983618524,00089836185242
0008983618525,00089836185259
0008983618526,00089836185266
0008983618530,00089836185303
0008983618531,00089836185310
0008983618532,00089836185327
0008983618533,00089836185334
0008983618535,00089836185358
0008983618537,00089836185372
0008983618538,00089836185389
0008983618539,00089836185396
0008983618600,00089836186003
0008983618601,00089836186010
0008983618603,00089836186034
0008983618604,00089836186041
0008983618608,00089836186089
0008983618611,00089836186119
0008983618613,00089836186133
0008983618667,00089836186676
0008983618744,00089836187444
0008983618760,00089836187604
0008983618761,00089836187611
0008983618762,00089836187628
0008983618763,00089836187635
0008983618764,00089836187642
0008983618766,00089836187666
0008983618840,00089836188403
0008983618841,00089836188410
0008983618842,00089836188427
0008983618843,00089836188434
0008983618956,00089836189561
0008983618958,00089836189585
0008983618959,00089836189592
0008983619474,00089836194749
0008983619480,00089836194800
0008983619481,00089836194817
0008983619482,00089836194824
0008983619496,00089836194961
0008983619497,00089836194978
0008983619517,00089836195173
0008983619519,00089836195197
0008983619535,00089836195357
0008983623182,00089836231826
0008983623183,00089836231833
0008983623190,00089836231901
0008983623191,00089836231918
0008983631005,00089836310057
0008983631006,00089836310064
0008983631050,00089836310507
0008983631070,00089836310705
0008983650018,00089836500182
0008983650082,00089836500823
0008994730217,00089947302170
0008994730218,00089947302187
0009103711780,00091037117809
0009103711781,00091037117816
0009232500006,00092325000063
0009232522221,00092325222212
0009232522225,00092325222250
0009232533312,00092325333123
0009232533314,00092325333147
0009232533317,00092325333178
0009232533323,00092325333239
0009232533324,00092325333246
0009232533345,00092325333451
0009232533351,00092325333512
0009232533352,00092325333529
0009232533353,00092325333536
0009232533357,00092325333574
0009396600005,00093966000054
0009396600014,00093966000146
0009396600015,00093966000153
0009396600016,00093966000160
0009396600017,00093966000177
0009396600021,00093966000214
0009396600022,00093966000221
0009396600028,00093966000283
0009396600029,00093966000290
